frase_teste,saida_correta,predicao_sistema
a unk é tanto maior porque tenho a consciência de que em o fundo unk eu unk é ser um bom unk $: como tantos outros de a minha cidade e de a minha unk mas talvez de uma forma mais unk comprometida o que eu unk é ser unk de fazer unk e de unk a a minha maneira as unk de meu unk unk e de seu grande amigo meu quase unk unk $. $¶,"['DET', 'N', 'V', 'KOMP', 'KOMP', 'KS', 'V', 'DET', 'N', 'PRP', 'SPEC', 'PRP', 'DET', 'N', 'SPEC', 'PERS', 'V', 'ADV', 'V', 'DET', 'ADJ', 'N', 'PU', 'ADV', 'KOMP', 'KOMP', 'PRP', 'DET', 'S', 'N', 'KC', 'PRP', 'DET', 'S', 'N', 'KC', 'ADV', 'PRP', 'DET', 'N', 'KOMP', 'ADV', 'ADJ', 'DET', 'SPEC', 'PERS', 'V', 'ADV', 'V', 'ADJ', 'PRP', 'V', 'V', 'KC', 'PRP', 'V', 'PRP', 'DET', 'S', 'N', 'DET', 'N', 'PRP', 'S', 'N', 'M', 'KC', 'PRP', 'S', 'ADJ', 'N', 'S', 'ADV', 'N', 'E', 'PU', 'PU']","['DET', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'UNK', 'V', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'V', 'DET', 'N', 'PU', 'PU', 'PU', 'PU', 'PU', 'PU', 'PU', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'KC', 'DET', 'N', 'PRP', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PU', 'N', 'PRP', 'DET', 'N', 'PU', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'ADJ', 'DET', 'N', 'UNK', 'UNK', 'DET', 'N']"
"unk é professor em a pós-graduação em unk e autor de unk e $"" unk unk unk sobre unk $"" $¶","['ARTHUR', 'V', 'N', 'PRP', 'DET', 'N', 'PRP', 'C', 'KC', 'N', 'PRP', 'D', 'KC', 'PU', 'R', 'PU', 'N', 'PRP', 'J', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP']"
além=de seu trabalho como unk mais conhecido o intelectual teve forte presença em a cultura de o brasil $¶,"['PRP', 'S', 'N', 'ADV', 'N', 'KOMP', 'ADJ', 'DET', 'N', 'V', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'B', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'DET', 'N', 'NUM', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
unk $¶,"['R', 'PU']","['DET', 'N']"
especial para a folha $¶,"['ADJ', 'PRP', 'DET', 'F', 'PU']","['V', 'PRP', 'DET', 'N', 'PRP']"
se estivesse unk unk seria unk unk em porto=alegre em este ano que inicia por a passagem de os 60 anos de sua chegada a o brasil $. $¶,"['KS', 'V', 'ADJ', 'H', 'V', 'ADV', 'V', 'PRP', 'P', 'PRP', 'DET', 'N', 'SPEC', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'NUM', 'N', 'PRP', 'S', 'N', 'PRP', 'DET', 'B', 'PU', 'PU']","['V', 'V', 'UNK', 'UNK', 'N', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'NUM', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
foram seis décadas de unk contribuições em unk áreas de o conhecimento $: em a unk unk em as unk em a crônica unk e sobretudo em o campo de a unk $. $¶,"['V', 'NUM', 'N', 'PRP', 'ADJ', 'N', 'PRP', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PU', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'KC', 'ADV', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'KS', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'SPEC', 'V', 'PRP', 'DET', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PU', 'UNK', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N']"
a unk a o intelectual unk está muito além=de a unk que unk com a de os 50 anos de o final de a unk período unk que unk a unk a o brasil de unk representantes de a unk alt unk unk $. $¶,"['DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'V', 'ADV', 'PRP', 'DET', 'N', 'SPEC', 'V', 'PRP', 'DET', 'PRP', 'DET', 'NUM', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'S', 'N', 'ADJ', 'SPEC', 'V', 'DET', 'N', 'PRP', 'DET', 'B', 'PRP', 'ADJ', 'N', 'PRP', 'DET', 'N', 'ADJ', 'PU', 'PU']","['DET', 'UNK', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'V', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'N', 'UNK', 'UNK', 'DET', 'N']"
todos unk um unk um unk um unk $. $¶,"['DET', 'V', 'DET', 'O', 'DET', 'P', 'DET', 'A', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N']"
os três deixaram uma marca unk unk a um unk teórico unk em a crítica literária brasileira $. $¶,"['DET', 'NUM', 'V', 'NUM', 'N', 'ADJ', 'V', 'PRP', 'DET', 'N', 'ADJ', 'ADJ', 'PRP', 'DET', 'N', 'ADJ', 'ADJ', 'PU', 'PU']","['DET', 'N', 'V', 'PRP', 'DET', 'UNK', 'UNK', 'DET', 'N', 'UNK', 'ADJ', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
unk unk é conhecido por muitos apenas como um nome unk de a arte de traduzir unk obras de a literatura unk de unk unk e alemã para o português trabalho esse executado com unk e competência $. $¶,"['H', 'ADV', 'V', 'V', 'PRP', 'DET', 'ADV', 'ADV', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'V', 'V', 'N', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'N', 'ADJ', 'KC', 'N', 'PRP', 'DET', 'N', 'N', 'DET', 'V', 'PRP', 'N', 'KC', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'V', 'N', 'PU', 'UNK', 'N', 'PRP', 'DET', 'B', 'UNK', 'PRP', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'N', 'ADV', 'V', 'V', 'ADV', 'V', 'UNK', 'N', 'PRP', 'DET', 'N']"
em este país unk que mantém em a unk unk nomes em a formação de a cultura nacional quem conhece a obra unk de unk $? $¶,"['PRP', 'DET', 'N', 'ADJ', 'KS', 'V', 'PRP', 'DET', 'N', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'SPEC', 'V', 'DET', 'N', 'ADJ', 'PRP', 'H', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'UNK', 'UNK', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'N', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET']"
uma unk para os que querem se iniciar em a vida e em a produção intelectual de o unk unk é procurar o unk caro em o unk $( 1 $) $. $¶,"['DET', 'N', 'PRP', 'DET', 'SPEC', 'V', 'PERS', 'V', 'PRP', 'DET', 'N', 'KC', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'ADJ', 'V', 'V', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'I', 'PU', 'NUM', 'PU', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'V', 'N', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP']"
unk abaixo=de seu nome unk se o unk unk imigrante unk unk a são=paulo em unk $. $¶,"['ADV', 'PRP', 'S', 'N', 'V', 'PERS', 'DET', 'N', 'C', 'N', 'ADJ', 'ADJ', 'PRP', 'S', 'PRP', 'NUM', 'PU', 'PU']","['V', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'KS', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
unk palavras $¶,"['NUM', 'N', 'PU']","['PRP', 'DET', 'N']"
unk chegou a o brasil em 9 de maio de unk em uma época em que o número de refugiados alemães unk unk $. $¶,"['H', 'V', 'PRP', 'DET', 'B', 'PRP', 'NUM', 'PRP', 'N', 'PRP', 'NUM', 'PRP', 'DET', 'N', 'PRP', 'KS', 'DET', 'N', 'PRP', 'N', 'ADJ', 'V', 'ADV', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'NUM', 'UNK', 'UNK', 'DET', 'N']"
logo a imigração foi unk por o governo brasileiro o=que tornou cada=vez=mais difícil a obtenção de a unk definitiva unk para que os imigrantes unk trabalhar legalmente unk um mínimo de unk $. $¶,"['ADV', 'DET', 'N', 'V', 'V', 'PRP', 'DET', 'N', 'ADJ', 'SPEC', 'V', 'ADV', 'ADJ', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'ADJ', 'PRP', 'KS', 'DET', 'N', 'V', 'V', 'ADV', 'V', 'DET', 'N', 'PRP', 'N', 'PU', 'PU']","['KS', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'PU', 'NUM', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
unk se para sua unk a o brasil por três meses caro teve aulas de português ainda em unk $. $¶,"['V', 'PERS', 'PRP', 'S', 'N', 'PRP', 'DET', 'B', 'PRP', 'NUM', 'N', 'ADV', 'V', 'N', 'PRP', 'N', 'ADV', 'PRP', 'B', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
com seus unk de unk e de unk chegou a porto=alegre com um unk de unk palavras $. $¶,"['PRP', 'S', 'N', 'PRP', 'N', 'KC', 'PRP', 'N', 'V', 'PRP', 'P', 'PRP', 'DET', 'N', 'PRP', 'NUM', 'N', 'PU', 'PU']","['DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP']"
ele e sua mulher unk passaram momentos de dificuldade $( 2 $) $. $¶,"['PERS', 'KC', 'S', 'N', 'N', 'V', 'N', 'PRP', 'N', 'PU', 'NUM', 'PU', 'PU', 'PU']","['DET', 'N', 'PRP', 'V', 'UNK', 'C', 'DET', 'N', 'N', 'PRP', 'N', 'PRP', 'DET', 'N']"
para manter um padrão de vida razoável desde os primeiros tempos unk unk aulas de unk e mais tarde chegou a unk em o brasil e em a alemanha livros unk sobre o ensino de unk $. $¶,"['PRP', 'V', 'DET', 'N', 'PRP', 'N', 'ADJ', 'PRP', 'DET', 'NUM', 'N', 'N', 'V', 'N', 'PRP', 'N', 'KC', 'KOMP', 'ADV', 'V', 'PRP', 'V', 'PRP', 'DET', 'B', 'KC', 'PRP', 'DET', 'A', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'N', 'PU', 'PU']","['PRP', 'DET', 'N', 'ADJ', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PU', 'PU', 'UNK', 'PRP', 'DET', 'ADJ', 'N', 'PRP', 'DET', 'N']"
caro unk teve de trabalhar em o unk de a indústria e de o comércio de unk a unk até ser unk por a unk como unk unk e pesquisador $. $¶,"['ADV', 'ADV', 'V', 'PRP', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'KC', 'PRP', 'DET', 'N', 'PRP', 'NUM', 'PRP', 'NUM', 'PRP', 'V', 'V', 'PRP', 'DET', 'E', 'ADV', 'N', 'N', 'KC', 'N', 'PU', 'PU']","['N', 'PRP', 'DET', 'N', 'PU', 'PU', 'PU', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP']"
em depoimento a a folha unk amigo pessoal de caro conta que se unk de o dia em que o intelectual unk entrou em seu unk para unk unk todas unk em um unk $. $¶,"['PRP', 'N', 'PRP', 'DET', 'F', 'B', 'N', 'ADJ', 'PRP', 'ADJ', 'V', 'KS', 'PERS', 'V', 'PRP', 'DET', 'N', 'PRP', 'KS', 'DET', 'N', 'ADJ', 'V', 'PRP', 'S', 'N', 'PRP', 'V', 'N', 'DET', 'V', 'PRP', 'DET', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'ADJ', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
a=partir=de unk é unk para unk junto a unk unk e unk a unk iniciativa de a unk que marcou a época de unk de a unk unk unk $. $¶,"['PRP', 'NUM', 'V', 'V', 'PRP', 'V', 'ADV', 'DET', 'E', 'L', 'KC', 'M', 'DET', 'S', 'N', 'PRP', 'DET', 'N', 'SPEC', 'V', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'ADJ', 'N', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'UNK', 'DET', 'N']"
já em unk unk unk a fase unk de a unk com a unk de unk de unk $. $¶,"['ADV', 'PRP', 'NUM', 'E', 'V', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'E', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'A', 'PU', 'PU']","['DET', 'N', 'UNK', 'UNK', 'UNK', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
a unk era unk de unk unk em a mais unk unk unk que unk unk em uma espécie de unk unk $. $¶,"['DET', 'S', 'V', 'V', 'PRP', 'N', 'V', 'PRP', 'DET', 'KOMP', 'V', 'N', 'ADJ', 'SPEC', 'V', 'V', 'PRP', 'DET', 'N', 'PRP', 'N', 'V', 'PU', 'PU']","['DET', 'UNK', 'V', 'UNK', 'PRP', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'UNK', 'N', 'UNK', 'UNK', 'DET', 'N', 'V', 'PRP', 'UNK', 'UNK', 'DET', 'N']"
também havia uma unk e uma cozinha para os unk unk em os unk de o trabalho e unk suas unk unk $. $¶,"['ADV', 'V', 'DET', 'N', 'KC', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'KC', 'V', 'S', 'N', 'ADJ', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PU', 'PU', 'PU', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'DET', 'N']"
em a época o unk unk unk um importante número de unk de o francês em especial de o unk de unk $. $¶,"['PRP', 'DET', 'N', 'DET', 'N', 'M', 'V', 'DET', 'ADJ', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'ADJ', 'PRP', 'DET', 'E', 'PRP', 'P', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'UNK', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'PU', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N']"
em unk passando por momentos unk a unk unk se obrigada a fechar sua sala e com isso unk seu período unk $. $¶,"['PRP', 'NUM', 'V', 'PRP', 'N', 'ADJ', 'DET', 'E', 'V', 'PERS', 'V', 'PRP', 'V', 'S', 'N', 'KC', 'PRP', 'SPEC', 'V', 'S', 'N', 'ADJ', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'ADJ', 'UNK', 'DET', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N']"
unk a o trabalho de unk unk unk se como unk de a unk unk unk e unk artigos para a mesma $. $¶,"['ADJ', 'PRP', 'DET', 'N', 'PRP', 'N', 'H', 'N', 'PERS', 'ADV', 'N', 'PRP', 'DET', 'R', 'V', 'N', 'KC', 'ADJ', 'N', 'PRP', 'DET', 'KOMP', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
o unk unk $¶,"['DET', 'N', 'ADJ', 'PU']","['DET', 'UNK', 'UNK', 'N']"
a experiência unk de caro como unk de uma antiga livraria de o centro de porto=alegre $ a unk $ pode ser unk através de a leitura de suas unk unk em o unk $. $¶,"['DET', 'N', 'ADJ', 'PRP', 'ADJ', 'ADV', 'N', 'PRP', 'DET', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PRP', 'P', 'PU', 'DET', 'L', 'PU', 'V', 'V', 'V', 'ADV', 'PRP', 'DET', 'N', 'PRP', 'S', 'N', 'V', 'PRP', 'DET', 'C', 'PU', 'PU']","['PRP', 'NUM', 'UNK', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'PU', 'V', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N']"
caro inicia a unk de suas memórias de livreiro após cinco anos de experiência como unk e gerente de a unk de livros importados de a unk $. $¶,"['ADV', 'V', 'DET', 'N', 'PRP', 'S', 'N', 'PRP', 'N', 'PRP', 'NUM', 'N', 'PRP', 'N', 'ADV', 'N', 'KC', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'V', 'PRP', 'DET', 'N', 'PU', 'PU']","['N', 'NUM', 'N', 'UNK', 'N', 'PRP', 'ADJ', 'N', 'KC', 'N', 'PRP', 'DET', 'N', 'PU', 'PU', 'UNK', 'N', 'PRP', 'DET', 'N', 'UNK', 'PU', 'PU', 'ADV', 'DET', 'N', 'PRP', 'DET', 'N']"
unk uma unk correspondência com unk $ quando este unk em os eua $ oportunidade não lhe unk de unk suas unk a o unk unk de o amigo distante $. $¶,"['V', 'DET', 'ADJ', 'N', 'PRP', 'E', 'PU', 'ADV', 'DET', 'V', 'PRP', 'DET', 'E', 'PU', 'N', 'ADV', 'PERS', 'V', 'PRP', 'V', 'S', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'ADJ', 'PU', 'PU']","['DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'V', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'UNK', 'DET', 'N', 'ADJ', 'DET', 'N', 'PRP']"
unk aparecem suas primeiras unk em as páginas de o unk unk por o título unk que também unk o volume de 17 unk unk unk a série unk unk por o unk e cultura $( unk $) em unk $. $¶,"['ADV', 'V', 'S', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'B', 'SPEC', 'ADV', 'V', 'DET', 'N', 'PRP', 'NUM', 'N', 'ADJ', 'V', 'DET', 'N', 'N', 'V', 'PRP', 'DET', 'M', 'KC', 'C', 'PU', 'MEC', 'PU', 'PRP', 'NUM', 'PU', 'PU']","['V', 'V', 'PRP', 'DET', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'UNK', 'N', 'PRP', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N']"
muitas de as questões unk e de as discussões unk por caro $ unk dezenas=de unk $ continuam atuais e unk o debate de hoje $. $¶,"['DET', 'PRP', 'DET', 'N', 'V', 'KC', 'PRP', 'DET', 'N', 'V', 'PRP', 'ADJ', 'PU', 'PRP', 'DET', 'N', 'PU', 'V', 'ADJ', 'KC', 'V', 'DET', 'N', 'PRP', 'ADV', 'PU', 'PU']","['DET', 'N', 'PRP', 'N', 'UNK', 'PRP', 'DET', 'N', 'V', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'UNK', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PRP']"
exemplo de isso é o trecho que unk $: $¶,"['N', 'PRP', 'SPEC', 'V', 'DET', 'N', 'SPEC', 'V', 'PU', 'PU']","['N', 'PRP', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
em minha opinião não há bastante revistas unk em o brasil $. $¶,"['PRP', 'S', 'N', 'ADV', 'V', 'ADV', 'N', 'ADJ', 'PRP', 'DET', 'B', 'PU', 'PU']","['N', 'PU', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP']"
há pelo=menos uma que falta e que poderia ser de grande unk para muita gente $ unk editores e leitores $( 3 $) $. $¶,"['V', 'ADV', 'NUM', 'SPEC', 'V', 'KC', 'SPEC', 'V', 'V', 'PRP', 'ADJ', 'N', 'PRP', 'DET', 'N', 'PU', 'N', 'N', 'KC', 'N', 'PU', 'NUM', 'PU', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
para unk o lançamento de o volume publicado unk unk a a frente de o programa unk de a rádio de o unk e cultura apresenta em uma de as unk a leitura e os comentários de a crônica unk de caro $. $¶,"['PRP', 'V', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'B', 'G', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'M', 'PRP', 'DET', 'N', 'PRP', 'DET', 'M', 'KC', 'C', 'V', 'PRP', 'NUM', 'PRP', 'DET', 'N', 'DET', 'N', 'KC', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'PRP', 'ADJ', 'PU', 'PU']","['DET', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'UNK', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'UNK', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'N', 'PU', 'UNK', 'DET', 'N', 'PRP', 'DET']"
esse programa foi a o ar em 14 de julho de unk $. $¶,"['DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'NUM', 'PRP', 'N', 'PRP', 'NUM', 'PU', 'PU']","['DET', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N']"
as unk mantêm uma unk unk unk unk unk de a língua portuguesa e um humor não unk unk $. $¶,"['DET', 'N', 'V', 'DET', 'N', 'ADJ', 'ADJ', 'N', 'ADJ', 'PRP', 'DET', 'N', 'ADJ', 'KC', 'DET', 'N', 'ADV', 'ADV', 'ADJ', 'PU', 'PU']","['DET', 'UNK', 'V', 'PRP', 'UNK', 'UNK', 'UNK', 'UNK', 'UNK', 'DET', 'N', 'PU', 'N', 'V', 'PRP', 'DET', 'N', 'UNK', 'UNK', 'DET', 'N']"
26 de novembro de 1976,"['NUM', 'PRP', 'N', 'PRP', 'NUM']","['PRP', 'DET', 'N', 'PRP', 'DET']"
unk unk caro $¶,"['ADJ', 'N', 'ADJ', 'PU']","['DET', 'UNK', 'N', 'PRP']"
unk lhe por a carta que só recebi agora porque em as últimas semanas estava viajando $. $¶,"['V', 'PERS', 'PRP', 'DET', 'N', 'SPEC', 'ADV', 'V', 'ADV', 'KS', 'PRP', 'DET', 'NUM', 'N', 'V', 'V', 'PU', 'PU']","['PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'N', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N']"
fico unk em saber que a unk de unk $( unk $) já está tão adiantada $. $¶,"['V', 'ADJ', 'PRP', 'V', 'KS', 'DET', 'N', 'PRP', 'O', 'PU', 'D', 'PU', 'ADV', 'V', 'ADV', 'V', 'PU', 'PU']","['P', 'UNK', 'DET', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'UNK', 'PRP', 'DET', 'N', 'V', 'PRP', 'DET', 'N']"
unk lhe muito unk por a realização de esse trabalho unk $. $¶,"['V', 'PERS', 'ADV', 'ADJ', 'PRP', 'DET', 'N', 'PRP', 'DET', 'N', 'ADJ', 'PU', 'PU']","['PRP', 'DET', 'N', 'UNK', 'N', 'PRP', 'DET', 'N', 'PRP', 'DET', 'UNK', 'DET', 'N']"
quanto=a o título unk unk $. $¶,"['PRP', 'DET', 'N', 'V', 'A', 'PU', 'PU']","['PRP', 'DET', 'N', 'UNK', 'UNK', 'DET', 'N']"
